id,district_id,name_en,postcode,latitude,longitude
1194,Kurunegala,Padiwela,60236,7.5422904,79.9892034
1195,Kurunegala,Pahalagiribawa,60735,8.1175649,80.1916911
1196,Kurunegala,Pahamune,60112,7.4809848,80.4122508
1197,Kurunegala,Palagala,50111,7.947466,80.520229
1198,Kurunegala,Palapathwela,21070,7.5377383,80.6271415
1199,Kurunegala,Palaviya,61280,7.9812432,79.8464804
1200,Kurunegala,Pallewela,11150,7.4782981,79.9947956
1201,Kurunegala,Palukadawala,60704,7.9570835,80.2962385
1202,Kurunegala,Panadaragama,60348,7.5430443,80.2286459
1203,Kurunegala,Panagamuwa,60052,7.4899187,80.5188396
1204,Kurunegala,Panaliya,60312,7.3309356,80.3296664
1205,Kurunegala,Panapitiya,70152,7.4817695,80.3608876
1206,Kurunegala,Panliyadda,60558,7.6726393,80.5466229
1207,Kurunegala,Pansiyagama,60554,7.7352119,80.4968661
1208,Kurunegala,Parape,71105,7.3725791,80.4149325
1209,Kurunegala,Pathanewatta,90071,7.4817695,80.3608876
1210,Kurunegala,Pattiya Watta,20118,7.4817695,80.3608876
1211,Kurunegala,Perakanatta,21532,7.4817695,80.3608876
1212,Kurunegala,Periyakadneluwa,60518,7.4817695,80.3608876
1213,Kurunegala,Pihimbiya Ratmale,60439,7.5768214,80.0331345
1214,Kurunegala,Pihimbuwa,60053,7.4590794,80.5146713
1215,Kurunegala,Pilessa,60058,7.4615469,80.4124824
1216,Kurunegala,Polgahawela,60300,7.3274866,80.2934522
1217,Kurunegala,Polgolla,20250,7.3164228,80.6521139
1218,Kurunegala,Polpithigama,60620,7.8211511,80.4062219
1219,Kurunegala,Pothuhera,60330,7.4216724,80.3296664
1220,Kurunegala,Pothupitiya,70338,7.3542046,80.1735565
1221,Kurunegala,Pujapitiya,20112,7.4981334,80.3843186
1222,Kurunegala,Rakwana,70300,6.4647237,80.6160402
1223,Kurunegala,Ranorawa,50212,7.6008794,80.2126109
1224,Kurunegala,Rathukohodigala,20818,7.4817695,80.3608876
1225,Kurunegala,Ridibendiella,60606,7.4817695,80.3608876
1226,Kurunegala,Ridigama,60040,7.5496347,80.4913754
1227,Kurunegala,Saliya Asokapura,60736,8.1346997,80.1887936
1228,Kurunegala,Sandalankawa,60176,7.3151015,79.9595718
1229,Kurunegala,Sevanapitiya,51062,7.4817695,80.3608876
1230,Kurunegala,Sirambiadiya,61312,8.0571261,79.8688837
1231,Kurunegala,Sirisetagama,60478,7.4817695,80.3608876
1232,Kurunegala,Siyambalangamuwa,60646,7.5294805,80.342853
1233,Kurunegala,Siyambalawewa,32048,7.8042275,80.4298704
1234,Kurunegala,Solepura,60737,8.1531272,80.1568134
1235,Kurunegala,Solewewa,60738,8.1470521,80.128901
1236,Kurunegala,Sunandapura,60436,7.6365956,80.0723592
1237,Kurunegala,Talawattegedara,60306,7.4817695,80.3608876
1238,Kurunegala,Tambutta,60734,8.087401,80.2265545
1239,Kurunegala,Tennepanguwa,90072,7.4817695,80.3608876
1240,Kurunegala,Thalahitimulla,60208,7.4305001,80.005979
1241,Kurunegala,Thalakolawewa,60624,7.7949212,80.4340429
1242,Kurunegala,Thalwita,60572,7.5822173,80.3352364
1243,Kurunegala,Tharana Udawela,60227,7.5600143,79.9941051
1244,Kurunegala,Thimbiriyawa,60476,7.7492625,80.1400671
1245,Kurunegala,Tisogama,60453,7.5905598,79.8320966
1246,Kurunegala,Thorayaya,60499,7.5087493,80.4068469
1247,Kurunegala,Tulhiriya,71610,7.2753384,80.223766
1248,Kurunegala,Tuntota,71062,7.1931891,80.265062
1249,Kurunegala,Tuttiripitigama,60426,7.4817695,80.3608876
1250,Kurunegala,Udagaldeniya,71113,7.4174756,80.475062
1251,Kurunegala,Udahingulwala,20094,7.4817695,80.3608876
1252,Kurunegala,Udawatta,20722,7.4894947,80.3609307
1253,Kurunegala,Udubaddawa,60250,7.4852925,79.9675366
1254,Kurunegala,Udumulla,71521,7.4653167,80.4205682
1255,Kurunegala,Uhumiya,60094,7.4639242,80.2985345
1256,Kurunegala,Ulpotha Pallekele,60622,7.8265229,80.4372213
1257,Kurunegala,Ulpothagama,20965,7.4817695,80.3608876
1258,Kurunegala,Usgala Siyabmalangamuwa,60732,8.0982645,80.2948696
1259,Kurunegala,Vijithapura,50110,7.4817695,80.3608876
1260,Kurunegala,Wadakada,60318,7.3975408,80.268734
1261,Kurunegala,Wadumunnegedara,60204,7.398108,79.9773981
1262,Kurunegala,Walakumburumulla,60198,7.4254026,80.0155817
1263,Kurunegala,Wannigama,60465,7.7078005,80.144254
1264,Kurunegala,Wannikudawewa,60721,8.0339687,80.2174914
1265,Kurunegala,Wannilhalagama,60722,7.4817695,80.3608876
1266,Kurunegala,Wannirasnayakapura,60490,7.4817695,80.3608876
1267,Kurunegala,Warawewa,60739,8.1204937,80.1456496
1268,Kurunegala,Wariyapola,60400,7.6239144,80.2433145
1269,Kurunegala,Watareka,10511,7.3972603,80.4354337
1270,Kurunegala,Wattegama,20810,7.3503313,80.6812468
1271,Kurunegala,Watuwatta,60262,7.5083068,79.9172803
1272,Kurunegala,Weerapokuna,60454,7.6513501,79.9889056
1273,Kurunegala,Welawa Juncton,60464,7.6901219,80.1745355
1274,Kurunegala,Welipennagahamulla,60240,7.4313154,79.9275756
1275,Kurunegala,Wellagala,60402,7.6222222,80.2766667
1276,Kurunegala,Wellarawa,60456,7.5569221,80.3691879
1277,Kurunegala,Wellawa,60570,7.5615466,80.3686488
1278,Kurunegala,Welpalla,60206,7.3654786,79.9612368
1279,Kurunegala,Wennoruwa,60284,7.3804956,80.2167942
1280,Kurunegala,Weuda,60080,7.4065254,80.4938267
1281,Kurunegala,Wewagama,60195,7.4233259,80.1023759
1282,Kurunegala,Wilgamuwa,21530,7.3609928,80.2053639
1283,Kurunegala,Yakwila,60202,7.381869,80.0381232
1284,Kurunegala,Yatigaloluwa,60314,7.3297305,80.2739458
1285,Mannar,Mannar,41000,8.9809743,79.9044149
1286,Mannar,Puthukudiyiruppu,30158,9.0603894,79.8473091
1287,Matale,Akuramboda,21142,7.65,80.6
1288,Matale,Alawatuwala,60047,7.4576549,80.6242599
1289,Matale,Alwatta,21004,7.448908,80.6645973
1290,Matale,Ambana,21504,7.6476603,80.6923312
1291,Matale,Aralaganwila,51100,7.7827819,81.1845426
1292,Matale,Ataragallewa,21512,7.467465,80.6234161
1293,Matale,Bambaragaswewa,21212,7.7860914,80.5329166
1294,Matale,Barawardhana Oya,20967,7.467465,80.6234161
1295,Matale,Beligamuwa,21214,7.7273721,80.549748
1296,Matale,Damana,32014,7.467465,80.6234161
1297,Matale,Dambulla,21100,7.874217,80.6511287
1298,Matale,Damminna,51106,7.7502371,81.2167377
1299,Matale,Dankanda,21032,7.5347288,80.7010927
1300,Matale,Delwite,60044,7.4709715,80.6230621
1301,Matale,Devagiriya,21552,7.467465,80.6234161
1302,Matale,Dewahuwa,21206,7.8438612,80.5785621
1303,Matale,Divuldamana,51104,7.467465,80.6234161
1304,Matale,Dullewa,21054,7.5144218,80.6007734
1305,Matale,Dunkolawatta,21046,7.467465,80.6234161
1306,Matale,Elkaduwa,21012,7.4172376,80.6840121
1307,Matale,Erawula Junction,21108,7.467465,80.6234161
1308,Matale,Etanawala,21402,7.467465,80.6234161
1309,Matale,Galewela,21200,7.7565045,80.5771737
1310,Matale,Galoya Junction,51375,7.467465,80.6234161
1311,Matale,Gammaduwa,21068,7.5702262,80.6970969
1312,Matale,Gangala Puwakpitiya,21404,7.5882467,80.7549674
1313,Matale,Hasalaka,20960,7.4680228,80.6248266
1314,Matale,Hattota Amuna,21514,7.6122478,80.8275506
1315,Matale,Imbulgolla,21064,7.5668121,80.6669211
1316,Matale,Inamaluwa,21124,7.9242499,80.6840121
1317,Matale,Iriyagolla,60045,7.467465,80.6234161
1318,Matale,Kaikawala,21066,7.5076989,80.6618234
1319,Matale,Kalundawa,21112,7.8033546,80.6696034
1320,Matale,Kandalama,21106,7.8884985,80.7103532
1321,Matale,Kavudupelella,21072,7.5802077,80.6265808
1322,Matale,Kibissa,21122,7.9373285,80.7269854
1323,Matale,Kiwula,21042,7.4634749,80.6264477
1324,Matale,Kongahawela,21500,7.6897523,80.7158977
1325,Matale,Laggala Pallegama,21520,7.5965337,80.8367834
1326,Matale,Leliambe,21008,7.4225079,80.6571008
1327,Matale,Lenadora,21094,7.7555173,80.66165
1328,Matale,Ihala Halmillewa,50262,8.1363774,80.3575128
1329,Matale,Illukkumbura,21406,7.544131,80.8017877
1330,Matale,Madipola,51108,7.6761154,80.5827272
1332,Matale,Mahawela,21140,7.5801417,80.6113806
1333,Matale,Mananwatta,21144,7.6845891,80.6021614
1334,Matale,Maraka,21554,7.5855372,80.9656181
1335,Matale,Matale,21000,7.467465,80.6234161
1336,Matale,Melipitiya,21055,7.467465,80.6234161
1337,Matale,Metihakka,21062,7.5400973,80.6532201
1338,Matale,Millawana,21154,7.6499106,80.5754664
1339,Matale,Muwandeniya,21044,7.4547649,80.6409764
1340,Matale,Nalanda,21082,7.6697486,80.645856
1341,Matale,Naula,21090,7.7071493,80.6521139
1342,Matale,Opalgala,21076,7.6248986,80.6937177
1343,Matale,Pallepola,21152,7.6229762,80.6049374
1344,Matale,Pimburattewa,51102,7.7185503,81.1885293
1345,Matale,Pulastigama,51050,8.0421963,81.0809848
1346,Matale,Ranamuregama,21524,7.5029094,80.833034
1347,Matale,Rattota,21400,7.517273,80.6715317
1348,Matale,Selagama,21058,7.5920469,80.5940497
1349,Matale,Sigiriya,21120,7.9541085,80.754698
1350,Matale,Sinhagama,51378,7.467465,80.6234161
1351,Matale,Sungavila,51052,8.0748374,81.0920218
1352,Matale,Talagoda Junction,21506,7.7014477,80.7602394
1353,Matale,Talakiriyagama,21116,7.8253167,80.6208972
1354,Matale,Tamankaduwa,51089,7.467465,80.6234161
1355,Matale,Udasgiriya,21051,7.5351747,80.5702314
1356,Matale,Udatenna,21006,7.4287425,80.6475418
1357,Matale,Ukuwela,21300,7.4234623,80.6306103
1358,Matale,Wahacotte,21160,7.7190437,80.5827272
1359,Matale,Walawela,21048,7.5197143,80.5979973
1360,Matale,Wehigala,21009,7.4382265,80.6140685
1361,Matale,Welangahawatte,21408,7.549807,80.7542447
1362,Matale,Wewalawewa,21114,7.467465,80.6234161
1363,Matale,Yatawatta,21056,7.5634826,80.5876794
1364,Matara,Akuressa,81400,6.1001388,80.4759567
1365,Matara,Alapaladeniya,81475,6.283333,80.45
1366,Matara,Aparekka,81032,5.9925373,80.6160402
1367,Matara,Athuraliya,81402,6.0660707,80.5022764
1368,Matara,Bengamuwa,81614,6.2786139,80.6042639
1369,Matara,Bopagoda,81412,6.1586616,80.4995312
1370,Matara,Dampahala,81612,6.2715247,80.6401098
1371,Matara,Deegala Lenama,81452,6.1659804,80.4616475
1372,Matara,Deiyandara,81320,6.1525698,80.6028554
1373,Matara,Denagama,81314,6.1142107,80.6616445
1374,Matara,Denipitiya,81730,5.9828773,80.4518053
1375,Matara,Deniyaya,81500,6.3424847,80.5596582
1376,Matara,Derangala,81454,6.2189118,80.4500425
1377,Matara,Devinuwara (Dondra),81160,5.9312553,80.5914331
1378,Matara,Dikwella,81200,5.9716762,80.6951041
1379,Matara,Diyagaha,81038,5.9855185,80.5785601
1380,Matara,Diyalape,81422,6.1229542,80.4465594
1381,Matara,Gandara,81170,5.9376403,80.6132646
1382,Matara,Godapitiya,81408,6.0886604,80.4790866
1383,Matara,Gomilamawarala,81072,6.2100926,80.5922881
1384,Matara,Hawpe,80132,6.1328852,80.4896571
1385,Matara,Horapawita,81108,6.1070399,80.5827272
1386,Matara,Kalubowitiyana,81478,6.3116538,80.3937182
1387,Matara,Kamburugamuwa,81750,5.944587,80.4938344
1388,Matara,Kamburupitiya,81100,6.0779107,80.5632884
1389,Matara,Karagoda Uyangoda,81082,6.0520009,80.5282587
1390,Matara,Karaputugala,81106,6.0845296,80.6013403
1391,Matara,Karatota,81318,6.0641272,80.6660092
1392,Matara,Kekanadura,81020,5.9637528,80.6132646
1393,Matara,Kiriweldola,81514,6.3711505,80.5355107
1394,Matara,Kiriwelkele,81456,6.2422484,80.4507311
1395,Matara,Kolawenigama,81522,6.3232398,80.5021652
1396,Matara,Kotapola,81480,6.2779725,80.539678
1397,Matara,Lankagama,81526,6.3671372,80.4604643
1398,Matara,Makandura,81070,6.1419248,80.5563449
1399,Matara,Maliduwa,81424,6.1354339,80.4104743
1400,Matara,Maramba,81416,6.1455208,80.4823599
1401,Matara,Matara,81000,5.9495308,80.5303931
1402,Matara,Mediripitiya,81524,6.3507095,80.4930904
1403,Matara,Miella,81312,6.1179132,80.6716111
1404,Matara,Mirissa,81740,5.948262,80.4715866
1405,Matara,Morawaka,81470,6.2652802,80.491047
1406,Matara,Mulatiyana Junction,81071,6.1620886,80.5855038
1407,Matara,Nadugala,81092,5.9813659,80.5497101
1408,Matara,Naimana,81017,5.9634458,80.5658496
1409,Matara,Palatuwa,81050,5.9763124,80.5184418
1410,Matara,Parapamulla,81322,6.1516259,80.6218666
1411,Matara,Pasgoda,81615,6.2463916,80.6077132
1412,Matara,Penetiyana,81722,6.047728,80.4499474
1413,Matara,Pitabeddara,81450,6.2070773,80.463245
1414,Matara,Puhulwella,81290,6.0515288,80.6257539
1415,Matara,Radawela,81316,7.672758,80.709373
1416,Matara,Ransegoda,81064,6.1186298,80.5641507
1417,Matara,Rotumba,81074,6.225788,80.5759772
1418,Matara,Sultanagoda,81051,5.9772421,80.5109948
1419,Matara,Telijjawila,81060,6.0250846,80.4959114
1420,Matara,Thihagoda,81280,6.0133387,80.5660041
1421,Matara,Urubokka,81600,6.3065297,80.6306103
1422,Matara,Urugamuwa,81230,6.010073,80.6479524
1423,Matara,Urumutta,81414,6.1619598,80.5169252
1424,Matara,Viharahena,81508,6.3827697,80.6020234
1425,Matara,Walakanda,81294,6.0230505,80.6558658
1426,Matara,Walasgala,81220,5.9828401,80.6985701
1427,Matara,Waralla,81479,6.2763831,80.524397
1428,Matara,Weligama,81700,5.9730321,80.4228041
1429,Matara,Wilpita,81404,5.9460327,80.5577288
1430,Matara,Yatiyana,81034,6.0302713,80.6063253
1431,Monaragala,Ayiwela,91516,7.1070256,81.2504855
1432,Monaragala,Badalkumbura,91070,6.8955992,81.2363589
1433,Monaragala,Baduluwela,91058,6.9934009,81.0549815
1434,Monaragala,Bakinigahawela,91554,6.9982469,81.2850807
1435,Monaragala,Balaharuwa,91295,6.530849,81.0644263
1436,Monaragala,Bibile,91500,6.8608624,81.3502541
1437,Monaragala,Buddama,91038,7.040545,81.4888066
1438,Monaragala,Buttala,91100,6.7589233,81.2491298
1439,Monaragala,Dambagalla,91050,6.9499999,81.3666671
1440,Monaragala,Diyakobala,91514,7.1588473,81.1993404
1441,Monaragala,Dombagahawela,91010,6.9076487,81.5094194
1442,Monaragala,Ethimalewewa,91020,6.8111512,81.5020328
1443,Monaragala,Ettiliwewa,91250,6.8906454,81.3454417
1444,Monaragala,Galabedda,91008,6.9191139,81.385091
1445,Monaragala,Gamewela,90512,6.9246405,81.2053324
1446,Monaragala,Hambegamuwa,91308,6.5386336,80.9630156
1447,Monaragala,Hingurukaduwa,90508,6.8257456,81.1629841
1448,Monaragala,Hulandawa,91004,6.8546791,81.3385663
1449,Monaragala,Inginiyagala,91040,7.2138156,81.5431872
1450,Monaragala,Kandaudapanguwa,91032,6.9803464,81.54148
1451,Monaragala,Kandawinna,91552,6.8906454,81.3454417
1452,Monaragala,Kataragama,91400,6.4135463,81.3325679
1453,Monaragala,Kotagama,91512,7.1109888,81.1802619
1454,Monaragala,Kotamuduna,90506,6.8902261,81.1775059
1455,Monaragala,Kotawehera Mankada,91312,6.646907,80.9084755
1456,Monaragala,Kudawewa,61226,8.5622222,80.6938889
1457,Monaragala,Kumbukkana,91098,6.810595,81.3006668
1458,Monaragala,Marawa,91006,6.8090098,81.3811839
1459,Monaragala,Mariarawa,91052,6.9683781,81.4762043
1460,Monaragala,Medagana,91550,7.0344732,81.276004
1461,Monaragala,Medawelagama,90518,7.0344732,81.276004
1462,Monaragala,Miyanakandura,90584,6.8906454,81.3454417
1463,Monaragala,Monaragala,91000,6.8906454,81.3454417
1464,Monaragala,Moretuwegama,91108,6.8906454,81.3454417
1465,Monaragala,Nakkala,91003,6.8899962,81.2984309
1466,Monaragala,Namunukula,90580,6.8744787,81.1154703
1467,Monaragala,Nannapurawa,91519,7.0853701,81.2593133
1468,Monaragala,Nelliyadda,91042,7.3878558,81.4169093
1469,Monaragala,Nilgala,91508,7.1933379,81.3963901
1470,Monaragala,Obbegoda,91007,6.9250709,81.354086
1471,Monaragala,Okkampitiya,91060,6.750035,81.3076193
1472,Monaragala,Pangura,91002,6.9766866,81.3200893
1473,Monaragala,Pitakumbura,91505,7.1786936,81.293122
1474,Monaragala,Randeniya,91204,6.8015199,81.1140912
1475,Monaragala,Ruwalwela,91056,6.8610803,81.3391804
1476,Monaragala,Sella Kataragama,91405,6.4373285,81.2986767
1477,Monaragala,Siyambalagune,91202,6.8906454,81.3454417
1478,Monaragala,Siyambalanduwa,91030,6.9064636,81.5610138
1479,Monaragala,Suriara,91306,6.8906454,81.3454417
1480,Monaragala,Thanamalwila,91300,6.4397548,81.1333968
1481,Monaragala,Uva Gangodagama,91054,7.0198599,81.4333923
1482,Monaragala,Uva Kudaoya,91298,6.5327971,81.1747498
1483,Monaragala,Uva Pelwatta,91112,6.7447337,81.1967958
1484,Monaragala,Warunagama,91198,6.7323426,81.1340862
1485,Monaragala,Wedikumbura,91005,6.8955992,81.2363589
1486,Monaragala,Weherayaya Handapanagala,91206,6.6435903,81.118259
1487,Monaragala,Wellawaya,91200,6.7377356,81.1030573
1488,Monaragala,Wilaoya,91022,6.767782,81.6972166
1489,Monaragala,Yudaganawa,51424,6.7742508,81.2351131
1490,Mullaitivu,Mullativu,42000,9.2670911,80.814248
1491,Nuwara Eliya,Agarapathana,22094,6.8672431,80.7121754
1492,Nuwara Eliya,Ambatalawa,20686,7.05,80.6666669
1493,Nuwara Eliya,Ambewela,22216,6.8787195,80.8135558
1494,Nuwara Eliya,Bogawantalawa,22060,6.7972337,80.675692
1495,Nuwara Eliya,Bopattalawa,22095,6.809019,80.6959013
1496,Nuwara Eliya,Dagampitiya,20684,6.9774755,80.4743669
1497,Nuwara Eliya,Dayagama Bazaar,22096,6.8561299,80.7474261
1498,Nuwara Eliya,Dikoya,22050,6.8751313,80.6006772
1499,Nuwara Eliya,Doragala,20567,6.956273,80.784718
1500,Nuwara Eliya,Dunukedeniya,22002,6.9900282,80.6368539
1501,Nuwara Eliya,Egodawela,90013,6.9644836,80.7633599
1502,Nuwara Eliya,Ekiriya,20732,7.1482551,80.7543517
1503,Nuwara Eliya,Elamulla,20742,7.0566861,80.7684374
1504,Nuwara Eliya,Ginigathena,20680,6.9893171,80.4926933
1505,Nuwara Eliya,Gonakele,22226,6.9837958,80.7581585
1506,Nuwara Eliya,Haggala,22208,6.9186817,80.8310318
1507,Nuwara Eliya,Halgranoya,22240,7.0067834,80.8652038
1508,Nuwara Eliya,Hangarapitiya,22044,6.920407,80.4725565
1509,Nuwara Eliya,Hapugasthalawa,20668,7.0578134,80.5730084
1510,Nuwara Eliya,Harasbedda,22262,7.0626387,80.8820535
1511,Nuwara Eliya,Hatton,22000,6.8922153,80.5985765
1512,Nuwara Eliya,Hewaheta,20440,7.1118366,80.7633563
1513,Nuwara Eliya,Hitigegama,22046,6.9506076,80.4576835
1514,Nuwara Eliya,Jangulla,90063,6.9497166,80.7891068
1515,Nuwara Eliya,Kalaganwatta,22282,7.100639,80.8994579
1516,Nuwara Eliya,Kandapola,22220,7.0002512,80.818401
1517,Nuwara Eliya,Karandagolla,20738,7.0570194,80.9007245
1518,Nuwara Eliya,Keerthi Bandarapura,22274,7.1458998,80.853001
1519,Nuwara Eliya,Kiribathkumbura,20442,7.2696289,80.5757161
1520,Nuwara Eliya,Kotiyagala,91024,6.7855074,80.6853986
1521,Nuwara Eliya,Kotmale,20560,7.0223089,80.5910567
1522,Nuwara Eliya,Kottellena,22040,6.8931684,80.5021652
1523,Nuwara Eliya,Kumbalgamuwa,22272,7.1124839,80.8460822
1524,Nuwara Eliya,Kumbukwela,22246,7.0534652,80.8889692
1525,Nuwara Eliya,Kurupanawela,22252,7.0167262,80.9138608
1526,Nuwara Eliya,Labukele,20592,7.0243154,80.7190951
1527,Nuwara Eliya,Laxapana,22034,6.9247584,80.491047
1528,Nuwara Eliya,Lindula,22090,6.901898,80.6716524
1529,Nuwara Eliya,Madulla,22256,7.0194419,80.921301
1530,Nuwara Eliya,Mandaram Nuwara,20744,7.0420108,80.7796313
1531,Nuwara Eliya,Maskeliya,22070,6.8329294,80.5709256
1532,Nuwara Eliya,Maswela,20566,7.0639737,80.6330479
1533,Nuwara Eliya,Maturata,20748,6.9910874,80.8338012
1534,Nuwara Eliya,Mipanawa,22254,6.97314,80.76664
1535,Nuwara Eliya,Mipilimana,22214,6.9304568,80.7796313
1536,Nuwara Eliya,Morahenagama,22036,6.9457512,80.4799273
1537,Nuwara Eliya,Munwatta,20752,7.1157896,80.8114792
1538,Nuwara Eliya,Nayapana Janapadaya,20568,7.0665384,80.606533
1539,Nuwara Eliya,Nildandahinna,22280,7.0801197,80.8917353
1540,Nuwara Eliya,Nissanka Uyana,22075,6.9497166,80.7891068
1541,Nuwara Eliya,Norwood,22058,6.8384207,80.6146524
1542,Nuwara Eliya,Nuwara Eliya,22200,6.9479581,80.7885103
1543,Nuwara Eliya,Padiyapelella,20750,7.0935749,80.7983262
1544,Nuwara Eliya,Pallebowala,20734,7.1515047,80.7339144
1545,Nuwara Eliya,Panvila,20830,7.4004208,80.7329079
1546,Nuwara Eliya,Pitawala,20682,6.9983695,80.4576835
1547,Nuwara Eliya,Pundaluoya,22120,7.0131278,80.6632103
1548,Nuwara Eliya,Ramboda,20590,7.0565468,80.6938474
1549,Nuwara Eliya,Rikillagaskada,20730,7.1486516,80.7907103
1550,Nuwara Eliya,Rozella,22008,6.9276827,80.558546
1551,Nuwara Eliya,Rupaha,22245,7.0322593,80.9043234
1552,Nuwara Eliya,Ruwaneliya,22212,6.9420892,80.7768129
1553,Nuwara Eliya,Santhipura,22202,6.9789453,80.7477708
1554,Nuwara Eliya,Talawakele,22100,6.9387914,80.6632103
1555,Nuwara Eliya,Tawalantenna,20838,7.0706822,80.6840121
1556,Nuwara Eliya,Teripeha,22287,7.1140442,80.9144285
1557,Nuwara Eliya,Udamadura,22285,7.0965737,80.916626
1558,Nuwara Eliya,Udapussallawa,22250,7.0127123,80.9124781
1559,Nuwara Eliya,Uva Deegalla,90062,6.9497166,80.7891068
1560,Nuwara Eliya,Uva Uduwara,90061,6.9304421,81.0561458
1561,Nuwara Eliya,Uvaparanagama,90230,6.9497166,80.7891068
1562,Nuwara Eliya,Walapane,22270,7.1021663,80.8626864
1563,Nuwara Eliya,Watawala,22010,6.9449468,80.5389834
1564,Nuwara Eliya,Widulipura,22032,6.9094057,80.5188396
1565,Nuwara Eliya,Wijebahukanda,22018,6.9497166,80.7891068
1566,Polonnaruwa,Attanakadawala,51235,7.9330954,80.8702955
1567,Polonnaruwa,Bakamuna,51250,7.780602,80.818401
1568,Polonnaruwa,Diyabeduma,51225,7.9297432,80.8709872
1569,Polonnaruwa,Elahera,51258,7.734387,80.7934798
1570,Polonnaruwa,Giritale,51026,8.0023564,80.9249212
1571,Polonnaruwa,Hingurakdamana,51408,8.0415888,80.9532359
1572,Polonnaruwa,Hingurakgoda,51400,8.0415888,80.9532359
1573,Polonnaruwa,Jayanthipura,51024,7.9483156,81.0017827
1574,Polonnaruwa,Kalingaela,51002,7.9403384,81.0187984
1575,Polonnaruwa,Lakshauyana,51006,7.9905068,80.9995387
1576,Polonnaruwa,Mankemi,30442,7.9403384,81.0187984
1577,Polonnaruwa,Minneriya,51410,8.0386709,80.9063922
1578,Polonnaruwa,Onegama,51004,7.9776777,81.0920218
1579,Polonnaruwa,Orubendi Siyambalawa,51256,7.7536098,80.8128636
1580,Polonnaruwa,Palugasdamana,51046,7.9654599,81.0257763
1581,Polonnaruwa,Panichankemi,30444,7.9403384,81.0187984
1582,Polonnaruwa,Polonnaruwa,51000,7.9619141,80.9952353
1583,Polonnaruwa,Talpotha,51044,8.0314571,81.0340151
1584,Polonnaruwa,Tambala,51049,8.0093977,81.0697053
1585,Polonnaruwa,Unagalavehera,51008,8.0119043,80.9912514
1586,Polonnaruwa,Wijayabapura,51042,7.8227119,81.1856994
1587,Puttalam,Adippala,61012,7.6734366,79.8772834
1588,Puttalam,Alutgama,12080,7.566667,79.9
1589,Puttalam,Alutwewa,51014,7.983333,80.4
1590,Puttalam,Ambakandawila,61024,7.5275627,79.7936322
1591,Puttalam,Anamaduwa,61500,7.8777703,80.0111156
1592,Puttalam,Andigama,61508,7.7782889,79.9486489
1593,Puttalam,Angunawila,61264,7.7533988,79.8604831
1594,Puttalam,Attawilluwa,61328,7.9605599,79.8800832
1595,Puttalam,Bangadeniya,61238,7.6280562,79.8254722
1596,Puttalam,Baranankattuwa,61262,7.8019284,79.8716837
1597,Puttalam,Battuluoya,61246,7.73377,79.8240715
1598,Puttalam,Bujjampola,61136,7.3271638,79.9164717
1599,Puttalam,Chilaw,61000,7.5619894,79.8016569
1600,Puttalam,Dalukana,51092,8.0407913,79.839386
1601,Puttalam,Dankotuwa,61130,7.2974635,79.8821881
1602,Puttalam,Dewagala,51094,8.0407913,79.839386
1603,Puttalam,Dummalasuriya,60260,7.4924001,79.9108744
1604,Puttalam,Dunkannawa,61192,7.4186794,79.9100319
1605,Puttalam,Eluwankulama,61308,8.2730821,79.8800832
1606,Puttalam,Ettale,61343,8.0407913,79.839386
1607,Puttalam,Galamuna,51416,7.466168,79.8730837
1608,Puttalam,Galmuruwa,61233,7.5028245,79.8996789
1609,Puttalam,Hansayapalama,51098,8.0407913,79.839386
1610,Puttalam,Ihala Kottaramulla,61154,7.3782089,79.8758835
1611,Puttalam,Ilippadeniya,61018,7.5705986,79.8268729
1612,Puttalam,Inginimitiya,61514,7.9866848,79.9590808
1613,Puttalam,Ismailpuram,61302,8.0407913,79.839386
1614,Puttalam,Jayasiripura,51246,7.5756587,80.0451095
1615,Puttalam,Kakkapalliya,61236,7.5277156,79.82127
1616,Puttalam,Kalkudah,30410,8.1173684,79.7152334
1617,Puttalam,Kalladiya,61534,7.9904807,79.8940806
1618,Puttalam,Kandakuliya,61358,8.2037473,79.7007211
1619,Puttalam,Karathivu,61307,8.0407913,79.839386
1620,Puttalam,Karawitagara,61022,7.567081,79.8478808
1621,Puttalam,Karuwalagaswewa,61314,8.0565759,79.9556424
1622,Puttalam,Katuneriya,61180,7.3706207,79.8352767
1623,Puttalam,Koswatta,61158,7.3920608,79.9012671
1624,Puttalam,Kottantivu,61252,7.8616705,79.7904475
1625,Puttalam,Kottapitiya,51244,7.6358832,79.8170675
1626,Puttalam,Kottukachchiya,61532,7.9406915,79.9472502
1627,Puttalam,Kumarakattuwa,61032,7.6341108,79.8743263
1628,Puttalam,Kurinjanpitiya,61356,8.0407913,79.839386
1629,Puttalam,Kuruketiyawa,61516,8.0202778,80.0536111
1630,Puttalam,Lunuwila,61150,7.3558782,79.8726524
1631,Puttalam,Madampe,61230,7.4972336,79.8413319
1632,Puttalam,Madurankuliya,61270,7.9080663,79.82127
1633,Puttalam,Mahakumbukkadawala,61272,7.8478779,79.8856824
1634,Puttalam,Mahauswewa,61512,7.924126,80.0967906
1635,Puttalam,Mampitiya,51090,8.0407913,79.839386
1636,Puttalam,Mampuri,61341,8.0035373,79.7407256
1637,Puttalam,Mangalaeliya,61266,7.8599091,79.8204619
1638,Puttalam,Marawila,61210,7.4239428,79.8352767
